V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
0.00601786902194047,0.0256580766621609,0.00287060255075206,0.0280612817149895,134.720019283447,200.839556491712,158.298313114639,149.589484408053,1.00456857506467,0.99876398804152,0.998256442478481,0.998848539177988
0.00210013406204967,0.0482780402464962,0.00238829754827685,0.0190237625332163,208.643866891621,190.788172859075,224.840943051237,177.797054461492,0.998378825480029,0.998092007363111,0.998833734900382,0.998000520896627
0.00874277226637173,0.0166766883545424,0.0021548395733788,0.0373590125868085,138.529155625792,156.296894783669,113.000948588796,138.188096122857,1.00132897627164,0.998028485371777,1.00310746789691,1.00144042478045
0.00375518733668792,0.0384333551777753,0.00261391060260249,0.0285102134877925,121.634235877167,116.082156888593,209.685390390858,224.256902046808,0.998200535676583,1.00237595371331,1.00581550608827,0.999406181381375
0.00571684963487941,0.0257082048662066,0.00324738620675173,0.0234542845730955,85.0234288526024,87.5620583348385,229.414085734954,183.6088911746,1.00614995672846,1.00113321750604,1.00084477547554,0.998101988686857
0.00907841078684629,0.0175119468101725,0.0023931771958704,0.0299704615282532,170.339894676301,191.499829119386,171.60791023655,89.4069648486232,1.00472187432455,1.00625489457769,1.00170922033773,1.00300402601761
0.000610314664335358,0.0713535440736916,0.000715380056086243,0.0638516802689348,150.04014889217,120.810519991571,95.4464769693106,167.031913521725,0.999964243497259,1.00652312987323,1.00125338897567,0.998529592904348
0.00764614585665361,0.0168372709730431,0.0026192112242055,0.0274815669290448,184.980593696274,181.770454725129,217.927634639749,184.072168310506,1.00183435214996,1.0106706929577,0.999274203823246,1.00056174481123
0.00480791865407891,0.0309857144995771,0.0023717174761502,0.0351260323742631,194.066737935907,202.944316095918,142.85858404207,134.299430712949,1.00890239412536,1.00419884470326,0.998240614769533,0.998043016369676
0.00148469539572231,0.0588505969348651,0.000515739945842779,0.0656309696490052,216.350102129558,181.82174626506,273.277903982821,164.791086353627,1.00098929388484,1.00374939812428,1.0112906632774,1.01573307961866
0.00428763696929255,0.034369697559394,0.00274499445048004,0.0197574876071714,174.568742245213,174.788336171337,206.644766053226,146.336738606809,0.999254348830303,0.998143739291957,1.00070005772985,0.99977218023943
0.00450636430410616,0.0328847064685771,0.00251263792991993,0.0326859646289097,142.689230400049,163.572116635208,104.223717013325,122.522526738588,1.03682612965096,1.01781338612545,1.00160250189462,1.00295767060334
