V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
0.00309880664437649,0.0473936022795647,0.00454905941021264,0.0239913653218052,210.530995724644,232.892343470963,143.599985380023,152.122833099034,0.998305594893502,1.00487076177039,0.998134222407425,0.998581445147757
0.0070974059341943,0.0198170490458865,0.000849940798650187,0.0599370112270282,175.817889880137,174.540924555231,222.242742776211,246.619779919512,1.00073849730513,0.998120898741365,0.998157796892301,1.00227442778515
0.0046379961913892,0.0422000677334706,0.00188905815084302,0.0285042229299645,92.2466496771452,146.765498517737,130.999579952702,171.326685345326,1.04567649359448,1.0143132768253,0.998867872342655,0.999221119529509
0.00856810684545396,0.0180047966100874,0.00290958561420806,0.0170915977900163,123.402386660988,90.3312887880752,273.296902891233,128.137086863601,1.00117656087272,1.00974086952081,1.00948431709118,1.01534849398271
0.00511774791506732,0.0333516396849285,0.00396700389898846,0.019816042520276,171.710007143272,164.737712431261,197.414649810186,188.904152144341,0.998043610254104,0.998218109178182,1.00404999426567,1.01661285006884
0.00536750209337799,0.0322783258497972,0.00254461209436704,0.0383311493116024,138.070522301702,133.413724703543,257.861444411396,185.020190741458,1.0100915018506,1.00976014597975,0.998396538436,0.998545686636406
0.00564290707882785,0.0232949389217723,0.00173334646817872,0.0204098800292653,137.671551865661,100.482710600687,258.23650731685,194.510261214634,1.00202745209117,1.00722553670379,1.00178670670423,1.0055908984764
0.00754138640337492,0.0202942080455257,0.00398797668567383,0.0164577704314822,183.753370242769,122.477000557581,166.342247446781,135.193508617665,1.00260329687844,1.00352625182071,0.998476790010178,1.00460188875064
0.00721281667370015,0.0234329126759336,0.00591943687962771,0.0142875191506805,149.45551479867,178.572282480495,207.816746027008,191.23746364839,0.998212776400308,0.998039041363167,1.01101506945636,1.02550908727745
0.00672594093207308,0.026205629771911,0.00392739353580252,0.0232801202078709,141.278388396238,124.214477155449,112.904726946157,87.5146688502883,0.998765701941373,0.998217628523295,1.01242649836744,1.00098562347714
0.00920894349880305,0.019346383896919,0.00188953964396947,0.0369828297184057,166.319154021809,163.018595735021,164.531469338441,118.548464421937,1.01214475876822,1.00740831097417,0.998311424445466,1.00343333670434
0.00469514188837372,0.0368164294609338,0.0035376667125724,0.0327502930053202,168.388503721025,172.176865099473,190.339536609373,174.880520071149,1.00015602146718,0.999002312896636,0.998636168459351,0.998141192409159
0.00717352181144673,0.0237346002297456,0.0027720426879497,0.0327759136084466,287.009082986158,282.691048766502,160.897518487305,170.354964143649,1.00539141286646,1.00184244440705,0.99810810747563,0.998246269339275
0.00859127625912386,0.0181168147232338,0.00247007944895128,0.0269808676727325,168.511433032516,172.344951900082,129.065800716188,106.294439629516,1.00062906290977,0.999829022258031,0.998181368800121,1.00603150551246
0.00367093872657185,0.0402934939245192,0.00256229072248419,0.0338132285065115,162.511814247959,177.017314739943,115.588445794112,68.7275539339317,0.999242305276529,0.998280790223981,1.00355871158196,1.01379286729872
0.00659849260710821,0.0317982672132749,0.00211888478415053,0.0360571883358589,189.128226060164,194.164088416537,159.841564919705,153.733076952463,0.998002096274655,1.00053447815667,1.01949870251425,1.01041782750144
0.00432589949564817,0.0330798556160279,0.0024044886782931,0.0259914739632139,179.911120914972,127.584323556596,196.38287047506,126.680486950869,1.00781248414487,1.01405669323118,0.999615739198479,1.00100371689679
0.0102161902971146,0.011138234373223,0.00133958985746648,0.0560392708299208,156.744673910688,164.792272191105,86.9957626210733,112.761509053813,1.00131211852456,0.999727580692227,1.00056610368345,1.00064510043029
0.00344181927010835,0.0372051533972608,0.00307411726783082,0.0268241724419369,182.101725594261,186.610043387655,126.587742494437,148.653223154627,1.00907393889272,1.01209357827501,1.00539686710086,1.0114458005226
0.00421486404737388,0.0417075129564175,0.00390534399332353,0.0247530091327718,96.3221097841375,135.985932113889,167.169135542076,161.753078675291,1.00514590713298,1.00526677675639,0.998588701183732,0.998116452060959
0.0044460960743405,0.0388550505797192,0.00149950424932937,0.0448996333446606,171.446864456242,145.694920469358,165.654951846191,168.423715235568,0.998345555734179,0.99926742974258,1.0026300887731,1.00166915154792
0.00654193202255107,0.0287206451442307,0.00312721051304197,0.0262430085839766,149.56654871053,172.756037180015,144.305300109399,117.97424831414,0.998161357176262,0.998245652145779,1.00709750777373,1.02335639084725
