V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
0.0448001309110062,0.0175548021913561,0.0154648901505818,0.0358341172160859,130.62846622861,144.867898277944,183.282382299882,187.982865028351,1.00748785169769,1.00304522964316,1.004164533566,1.01283685719294
0.0288613891886647,0.0358929025568906,0.0120954424485949,0.0223022133321602,125.888637620498,151.021556605235,127.207537909155,78.792053644041,0.999834089511475,1.00076041727345,1.00432839196854,0.998091107717881
0.0397755693343581,0.0285293206540866,0.0285981084673271,0.0206956760442002,149.752915977834,142.612998201259,196.937792385945,193.157176995849,1.02570330059326,1.02214362007496,1.00411532092129,1.00512720414831
0.0503371726461708,0.0236304304873757,0.0169175728421838,0.0303825533284107,110.23553916518,97.8916501251567,228.261183386415,167.980415665343,0.998170128528385,0.999397307238113,1.00644861402649,1.00220700034696
0.0403348731249402,0.0259015719008338,0.0324839271421541,0.0210835665140858,144.657870912138,181.389178272085,211.151895715646,237.854291637376,0.99810232879937,0.99870472014238,1.0010171612546,0.998227647781617
0.0398572962678905,0.0180587938853154,0.0197531220999557,0.0323395832132393,146.176325944602,145.739323850001,186.535754520621,192.393569230995,1.00146043345957,1.00801961783614,0.999405456913096,1.00056095013248
0.0407549001490988,0.0227568975696392,0.0164803640956941,0.0257654492907977,108.663352313242,143.741098815879,205.17675906046,214.08164610913,1.00500284211637,1.00907379151943,1.00109895927773,0.998309061345612
0.054999524928014,0.0219205982575583,0.0220952012731135,0.029526435698227,181.979687322882,177.712379741988,160.670143169072,149.772968010808,0.998858990166741,1.00110787173889,0.999363301271217,0.998245471010652
0.041646855219216,0.0269099808073355,0.0258930154941762,0.0217767069586286,173.259539804511,173.640026615105,139.8460755134,121.061355126749,0.998475088916541,1.00240433392214,0.99977126940959,1.00085368973441
0.0356788108401586,0.0248215640093782,0.0187831897086366,0.0293183980975774,93.772200147538,95.5832313864097,190.197205742783,166.559925364642,1.00241691350399,0.99829044667391,1.00024642828223,0.999647844152141
0.0624690064852166,0.0197163048839462,0.0367270542961432,0.0161588879640927,225.024186942019,234.670345736989,302.944291306744,272.61601132202,1.01092701543853,1.0112517347574,1.0018901285039,1.01149655702531
0.0405102575816204,0.0304354383035988,0.0300606636981316,0.0197989891044078,104.833893734083,111.742923307114,147.450784330139,135.362159019726,1.00254197316281,0.999350957043196,0.99915356184213,0.998819657370208
