V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
0.0449010576922671,0.0200968905565655,0.00606591397286976,0.0488076289959722,128.07495219542,150.121206558076,163.727953893988,142.214052950612,0.998238355960042,0.998360326845371,1.0101441486025,1.00917647200182
0.0411073349243592,0.0225080709416836,0.00956964989464502,0.0416468633711949,128.088105630002,157.880746470735,108.041123995083,139.376569608385,0.998131581630173,0.998434397357528,1.00114874953323,1.00061877717487
0.059924155598135,0.0117348828256556,0.00695973590245003,0.0472205430146685,96.0372977203307,127.010062170171,157.622875642198,137.426140169791,1.00009716247476,1.00322924592758,0.998542534560407,0.999603713592922
0.0530381001824609,0.0163707304007246,0.0224339324481707,0.0209284625366415,33.6460059857174,53.3856121821125,112.715891643404,120.790954574423,1.00142768544055,0.998490020585258,1.01340565157012,1.00009242182278
0.0235145989000822,0.0358655908934908,0.00198105934967879,0.0707078223777873,127.972806629769,174.879295171591,150.739705732449,145.188732085038,0.998483330838591,0.998619684143956,0.99824113869994,1.00276481978003
0.0351179793286392,0.0236769707877785,0.00110699546121615,0.0784846041458255,54.9023261306279,96.0679725332644,138.56697233514,142.762296917982,1.01176798931368,1.00981613429969,0.998476556233182,0.998000396821157
0.0380035098548903,0.022515590842959,0.00805581170141841,0.0450788458050825,47.32138568106,104.098530242624,98.1913412699684,126.139589981882,1.04353947579075,1.02587765346044,0.999739228604524,0.998002177682768
0.0235443361793555,0.0384185585518871,0.0149153264323376,0.0314336068468733,99.5794471827448,118.143730324078,121.828416235846,116.502311332129,1.03074724054754,1.02029446108315,1.00144094513043,1.00029509810124
0.0156093621397695,0.0492123946747797,0.0101259940757392,0.043990927818323,147.488495093463,109.912111390284,187.496270951769,181.169284711887,1.00066157838953,1.0107299738771,1.01093971829808,1.00899592270175
0.0604673134238497,0.0158812843027931,0.0200719223944045,0.0195882275519898,113.540656844072,140.446666658005,186.372462135011,168.340942450293,1.0258499780745,1.01657797367934,1.04534348974359,1.04307196530086
0.019106999449164,0.0413823774978456,0.00273619863929879,0.0668041455700184,140.669082228812,124.376093431717,107.635816904316,149.824082681137,1.00296464602623,1.01255430315048,1.0075834974512,1.00005092448598
0.0490249517604843,0.0136270250976666,0.00794998698085063,0.0386349969880306,13.3737783296183,9.9189479940487,73.0936956155404,70.6110550871254,1.06193212527238,1.08199461328075,1.00193127649136,1.0046993550412
0.0397623321214565,0.0246190245483415,0.00194569395174338,0.0712521209059256,108.183076154538,144.991305910256,140.994561463584,111.734416774525,0.998016073356257,0.998105951085824,1.00025892811209,1.00390098660078
0.0478039566539664,0.020256113276978,0.00138832600841494,0.0763380754652196,101.566214110438,121.765093344551,184.387200527128,211.414445223973,1.00353079568081,1.0048049305652,1.00189496239351,1.00161766976782
