alpha_id,Bias,MSE,n_eff,Rhat
a01,0.00332685701865693,1.62765830937047e-05,156.098041994866,1.00474399567372
a11,0.0173260251354981,0.000396086673421146,161.750495261867,1.0047802476248
a20,0.0018926690370205,4.56668833099293e-06,164.395849980148,1.00475899650021
a21,0.0397918348521788,0.00180573132206052,155.611384538184,1.00421553808149
